Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,label,home_form,away_form,form_diff,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,scored_diff,conceded_diff,h2h_home_winrate,home_advantage,home_elo,away_elo,elo_diff,home_shots_avg,away_shots_avg,shots_diff,home_sot_avg,away_sot_avg,sot_diff,home_corners_avg,away_corners_avg,corners_diff,home_rest,away_rest,rest_diff,home_streak,away_streak,streak_diff,home_season_gd,away_season_gd,season_gd_diff,home_ppg,away_ppg,ppg_diff,home_progress,away_progress
2022/23,2022-08-27,Manchester City,Crystal Palace,4,2,H,0,2.3333333333333335,2.0,0.3333333333333335,3.6666666666666665,1.0,2.0,1.0,1.6666666666666665,0.0,0.6428571428571429,0.8222222222222222,1796.4584180727127,1545.090034672052,251.3683834006606,20.333333333333332,12.0,8.333333333333332,8.333333333333334,6.0,2.333333333333334,8.333333333333334,3.0,5.333333333333334,6,7,-1,0,1,-1,8,2,6,2.3333333333333335,2.0,0.3333333333333335,0.07894736842105263,0.05263157894736842
2022/23,2022-08-27,Brighton,Leeds United,1,0,H,0,1.3333333333333333,2.0,-0.6666666666666667,0.6666666666666666,0.3333333333333333,2.5,1.0,-1.8333333333333335,-0.6666666666666667,0.75,0.4793814432989691,1557.3704237130037,1536.6312311948575,20.739192518146183,12.666666666666666,12.5,0.16666666666666607,4.333333333333333,5.5,-1.166666666666667,5.666666666666667,4.5,1.166666666666667,6,6,0,1,1,0,1,3,-2,1.3333333333333333,2.0,-0.6666666666666667,0.07894736842105263,0.05263157894736842
2022/23,2022-08-27,Brentford,Everton,1,1,D,1,1.0,0.5,0.5,2.3333333333333335,2.6666666666666665,1.0,1.5,1.3333333333333335,1.1666666666666665,1.0,0.4444444444444444,1496.0732608794267,1465.6012750128853,30.471985866541445,10.666666666666666,17.0,-6.333333333333334,5.0,6.0,-1.0,5.333333333333333,7.0,-1.666666666666667,7,7,0,-1,0,-1,-1,-1,0,1.0,0.5,0.5,0.07894736842105263,0.05263157894736842
2022/23,2022-08-27,Southampton,Manchester United,0,1,A,2,1.3333333333333333,1.5,-0.16666666666666674,1.3333333333333333,2.3333333333333335,1.0,2.5,0.33333333333333326,-0.16666666666666652,0.2857142857142857,0.48120300751879697,1445.281357750106,1596.9941503057187,-151.71279255561262,9.333333333333334,13.5,-4.166666666666666,2.3333333333333335,4.0,-1.6666666666666665,2.6666666666666665,4.0,-1.3333333333333335,7,5,2,1,1,0,-3,-3,0,1.3333333333333333,1.5,-0.16666666666666674,0.07894736842105263,0.05263157894736842
2022/23,2022-08-27,Chelsea,Leicester City,2,1,H,0,1.3333333333333333,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.3333333333333335,-0.9999999999999998,0.5714285714285714,0.6861313868613139,1652.805661066514,1521.1405097074962,131.66515135901773,16.666666666666668,7.0,9.666666666666668,4.333333333333333,2.6666666666666665,1.6666666666666665,6.0,2.0,4.0,6,7,-1,-1,-3,2,0,-4,4,1.3333333333333333,0.0,1.3333333333333333,0.07894736842105263,0.07894736842105263
2022/23,2022-08-28,Aston Villa,West Ham,0,1,A,2,1.5,0.0,1.5,1.5,2.0,0.0,1.5,1.5,0.5,0.25,0.4276315789473684,1506.433962072558,1529.1200071118735,-22.68604503931556,12.5,16.0,-3.5,4.5,4.0,0.5,3.5,6.0,-2.5,8,7,1,-1,-2,1,-1,-3,2,1.5,0.0,1.5,0.05263157894736842,0.05263157894736842
2022/23,2022-08-28,Wolverhampton,Newcastle United,1,1,D,1,0.3333333333333333,1.6666666666666667,-1.3333333333333335,0.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,-2.6666666666666665,0.0,0.625,0.5460526315789473,1487.1012587873101,1573.4601117326713,-86.35885294536115,11.666666666666666,10.666666666666666,1.0,2.0,4.333333333333333,-2.333333333333333,4.333333333333333,5.666666666666667,-1.333333333333334,8,7,1,-1,0,-1,-4,4,-8,0.3333333333333333,1.6666666666666667,-1.3333333333333335,0.07894736842105263,0.07894736842105263
2022/23,2022-08-28,Nott'm Forest,Tottenham,0,2,A,2,2.0,2.3333333333333335,-0.3333333333333335,1.0,0.5,1.3333333333333333,0.6666666666666666,-0.33333333333333326,-0.16666666666666663,0.45,0.5,1483.292586154348,1645.7694256696861,-162.47683951533804,13.5,9.666666666666666,3.833333333333334,5.5,4.0,1.5,4.0,5.0,-1.0,8,8,0,0,1,-1,1,2,-1,2.0,2.3333333333333335,-0.3333333333333335,0.05263157894736842,0.07894736842105263
2022/23,2022-08-30,Southampton,Chelsea,2,1,H,0,1.0,1.75,-0.75,1.0,2.0,1.75,1.5,-0.75,0.5,0.08333333333333333,0.47761194029850745,1439.3901163252203,1659.1875975451483,-219.79748121992793,11.25,14.25,-3.0,3.0,4.0,-1.0,3.25,5.25,-2.0,3,3,0,-1,1,-2,-4,1,-5,1.0,1.75,-0.75,0.10526315789473684,0.10526315789473684
2022/23,2022-08-30,Leeds United,Everton,1,1,D,1,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666667,-0.33333333333333326,0.25,0.525,1527.2274451722938,1466.4760873282164,60.75135784407735,11.666666666666666,16.0,-4.333333333333334,4.333333333333333,6.333333333333333,-2.0,4.0,6.333333333333333,-2.333333333333333,3,3,0,-1,0,-1,2,-1,3,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.07894736842105263,0.07894736842105263
2022/23,2022-08-30,Fulham,Brighton,2,1,H,0,1.3333333333333333,1.75,-0.41666666666666674,1.3333333333333333,1.3333333333333333,0.75,0.25,0.5833333333333333,1.0833333333333333,0.75,0.3170731707317073,1404.9988541417972,1566.7742097355674,-161.7753555937702,12.666666666666666,12.75,-0.08333333333333393,5.0,4.25,0.75,3.6666666666666665,5.5,-1.8333333333333335,3,3,0,-1,2,-3,0,2,-2,1.3333333333333333,1.75,-0.41666666666666674,0.07894736842105263,0.10526315789473684
2022/23,2022-08-30,Crystal Palace,Brentford,1,1,D,1,1.3333333333333333,1.0,0.33333333333333326,2.0,2.0,2.0,2.25,0.0,-0.25,0.5,0.44485294117647056,1541.2807382895342,1495.1984485640955,46.08228972543861,8.666666666666666,12.75,-4.083333333333334,4.666666666666667,5.0,-0.33333333333333304,2.3333333333333335,6.0,-3.6666666666666665,3,3,0,-1,0,-1,0,-1,1,1.3333333333333333,1.0,0.33333333333333326,0.07894736842105263,0.10526315789473684
2022/23,2022-08-31,Liverpool,Newcastle United,2,1,H,0,1.3333333333333333,1.5,-0.16666666666666674,3.6666666666666665,1.0,2.25,1.25,1.4166666666666665,-0.25,0.8333333333333334,0.8,1743.4198649258037,1571.0244589462147,172.395405979589,20.0,13.25,6.75,7.0,4.75,2.25,6.666666666666667,7.5,-0.833333333333333,4,3,1,1,0,1,8,4,4,1.3333333333333333,1.5,-0.16666666666666674,0.07894736842105263,0.10526315789473684
2022/23,2022-08-31,West Ham,Tottenham,1,1,D,1,1.0,2.5,-1.5,0.3333333333333333,1.0,1.5,0.5,-1.1666666666666667,0.5,0.5714285714285714,0.5441176470588235,1538.467976634288,1651.406472526996,-112.9384958927078,13.0,11.75,1.25,3.3333333333333335,4.75,-1.4166666666666665,4.666666666666667,4.0,0.666666666666667,3,3,0,1,2,-1,-2,4,-6,1.0,2.5,-1.5,0.07894736842105263,0.10526315789473684
2022/23,2022-08-31,Arsenal,Aston Villa,2,1,H,0,3.0,1.0,2.0,3.0,1.0,1.0,1.6666666666666667,2.0,-0.6666666666666667,0.75,0.7481481481481481,1679.3010164376137,1497.0859925501434,182.21502388747035,18.333333333333332,11.333333333333334,6.999999999999998,7.0,4.0,3.0,6.333333333333333,3.3333333333333335,2.9999999999999996,4,3,1,3,-2,5,6,-2,8,3.0,1.0,2.0,0.07894736842105263,0.07894736842105263
2022/23,2022-08-31,Bournemouth,Wolverhampton,0,0,D,1,0.75,0.5,0.25,0.5,4.25,0.25,1.25,0.25,3.0,0.25,0.494949494949495,1444.1861388594925,1489.5369115737667,-45.35077271427417,6.0,11.25,-5.25,2.0,2.5,-0.5,3.0,4.25,-1.25,4,3,1,-3,0,-3,-15,-4,-11,0.75,0.5,0.25,0.10526315789473684,0.10526315789473684
2022/23,2022-08-31,Manchester City,Nott'm Forest,6,0,H,0,2.5,1.3333333333333333,1.1666666666666667,3.75,1.25,0.6666666666666666,1.0,3.0833333333333335,0.25,0.45,0.8235294117647058,1800.2677144552306,1477.6555392970383,322.61217515819226,19.75,14.666666666666666,5.083333333333334,7.5,4.0,3.5,7.75,4.666666666666667,3.083333333333333,4,3,1,1,-1,2,10,-1,11,2.5,1.3333333333333333,1.1666666666666667,0.10526315789473684,0.07894736842105263
2022/23,2022-09-10,Everton,Manchester United,1,2,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.42857142857142855,0.5661764705882353,1481.9002462903718,1589.1921920249206,-107.29194573454879,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,6,6,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-09-10,West Ham,Fulham,3,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,1.0,0.5437956204379562,1541.60875484642,1419.3454458658493,122.26330898057063,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,10,11,-1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-09-10,Crystal Palace,Leeds United,2,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.75,0.44525547445255476,1534.6004622549708,1530.8155393748355,3.7849228801353547,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,8,6,2,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-09-10,Arsenal,Liverpool,3,2,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.35714285714285715,0.7445255474452555,1670.8617021675025,1748.8286792132583,-77.96697704575581,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,6,10,-4,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-09-16,Aston Villa,Southampton,1,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.25,0.4177215189873418,1486.6947478220343,1464.6582760678878,22.036471754146532,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12,12,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-09-16,Nott'm Forest,Fulham,2,3,A,2,1.0,0.0,1.0,1.3,1.1,1.0,3.0,0.30000000000000004,-1.9,0.45,0.375,1474.954722316241,1412.7260592239957,62.22866309224537,5.0,8.0,-3.0,2.0,2.0,0.0,5.0,2.0,3.0,16,6,10,0,-1,1,0,-2,2,1.5,0.0,1.5,0.0,0.02631578947368421
2022/23,2022-09-17,Wolverhampton,Manchester City,0,3,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.5,0.5454545454545454,1488.238974503338,1805.8941422218884,-317.6551677185503,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,17,15,2,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-09-17,Tottenham,Leicester City,6,2,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.6428571428571429,0.7316176470588235,1639.3800837713559,1514.758573228862,124.62151054249398,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,13,21,-8,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-09-17,Newcastle United,Bournemouth,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.5,0.5211864406779662,1565.6156446587602,1445.4840759299211,120.13156872883906,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,17,17,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-09-18,Everton,West Ham,1,0,H,0,0.0,3.0,-3.0,1.0,2.0,3.0,1.0,-2.0,1.0,0.42857142857142855,0.5620437956204379,1474.893797018674,1548.2281414882736,-73.33434446959973,11.0,17.0,-6.0,2.0,8.0,-6.0,5.0,4.0,1.0,8,8,0,-1,1,-2,-1,2,-3,0.0,3.0,-3.0,0.02631578947368421,0.02631578947368421
2022/23,2022-09-18,Brentford,Arsenal,0,3,A,2,1.0,3.0,-2.0,1.3,1.1,3.0,2.0,-1.7,-0.8999999999999999,1.0,0.4473684210526316,1493.591469217935,1683.068846453694,-189.47737723575915,5.0,11.0,-6.0,2.0,7.0,-5.0,5.0,4.0,1.0,16,8,8,0,1,-1,0,1,-1,1.5,3.0,-1.5,0.0,0.02631578947368421
2022/23,2022-10-10,Nott'm Forest,Aston Villa,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.3,1463.1825473808203,1502.6862535667526,-39.50370618593229,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,24,5,19,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-14,Brentford,Brighton,2,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.0,0.4523809523809524,1499.9229584943337,1566.0556062464993,-66.13264775216567,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,10,40,-30,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-15,Tottenham,Everton,2,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.7142857142857143,0.7335766423357665,1645.9394915318135,1486.9737321244718,158.9657594073417,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,28,27,1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-15,Wolverhampton,Nott'm Forest,1,0,H,0,1.0,1.0,0.0,1.3,1.1,1.0,1.0,0.30000000000000004,0.10000000000000009,0.45,0.5375,1487.969814339691,1464.3146809495381,23.65513339015297,5.0,6.0,-1.0,2.0,3.0,-1.0,5.0,1.0,4.0,12,5,7,0,0,0,0,0,0,1.5,1.0,0.5,0.0,0.02631578947368421
2022/23,2022-10-15,Fulham,Bournemouth,2,2,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.0,0.3333333333333333,1424.4982341594164,1448.8102327465372,-24.311998587120797,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,29,28,1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-15,Leicester City,Crystal Palace,0,0,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.7142857142857143,0.5992647058823529,1515.126982979602,1533.3303653853498,-18.20338240574779,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,11,11,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-16,Southampton,West Ham,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.42857142857142855,0.4744525547445255,1448.2775288350326,1524.7870606368274,-76.50953180179476,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,13,12,1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-16,Aston Villa,Chelsea,0,2,A,2,1.0,1.0,0.0,1.0,1.0,1.1,1.3,-0.10000000000000009,-0.30000000000000004,0.25,0.41975308641975306,1501.5541199980348,1651.8229480689151,-150.26882807088032,12.0,5.0,7.0,2.0,2.0,0.0,4.0,5.0,-1.0,6,13,-7,0,0,0,0,0,0,1.0,1.5,-0.5,0.02631578947368421,0.0
2022/23,2022-10-16,Leeds United,Arsenal,0,1,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.25,0.5119047619047619,1510.210074366482,1692.8485611179626,-182.6384867514805,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,13,14,-1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-16,Manchester United,Newcastle United,0,0,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.9166666666666666,0.7014925373134329,1596.1986412966185,1569.3036465683083,26.894994728310166,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,36,13,23,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-16,Liverpool,Manchester City,1,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.7142857142857143,0.8029197080291971,1746.8716095290883,1806.735068727307,-59.86345919821861,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,11,12,-1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2022/23,2022-10-18,Brighton,Nott'm Forest,0,0,D,1,0.0,0.5,-0.5,0.0,2.0,0.5,1.0,-0.5,1.0,0.45,0.4846938775510204,1554.1748154220045,1454.9944803260437,99.1803350959608,21.0,8.0,13.0,7.0,2.5,4.5,11.0,3.0,8.0,4,3,1,-1,-1,0,-2,-1,-1,0.0,0.5,-0.5,0.02631578947368421,0.05263157894736842
2022/23,2022-10-18,Crystal Palace,Wolverhampton,2,1,H,0,1.0,3.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.625,0.4492753623188406,1532.8069088129632,1497.2900149631855,35.516893849777716,8.0,9.0,-1.0,1.0,2.0,-1.0,2.0,4.0,-2.0,3,3,0,0,1,-1,0,1,-1,1.0,3.0,-2.0,0.02631578947368421,0.02631578947368421
2022/23,2022-10-19,Manchester United,Tottenham,2,0,H,0,1.0,3.0,-2.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.6666666666666666,0.7,1595.4260836414803,1651.658718372262,-56.23263473078168,15.0,21.0,-6.0,2.0,7.0,-5.0,4.0,7.0,-3.0,3,4,-1,0,1,-1,0,2,-2,1.0,3.0,-2.0,0.02631578947368421,0.02631578947368421
2022/23,2022-10-19,Newcastle United,Everton,1,0,H,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.5,0.5210084033613446,1570.0762042234464,1481.2545052840233,88.82169893942319,9.0,4.0,5.0,2.0,0.0,2.0,4.0,1.0,3.0,3,4,-1,0,-1,1,0,-2,2,1.0,0.0,1.0,0.02631578947368421,0.02631578947368421
2022/23,2022-10-19,Brentford,Chelsea,0,0,D,1,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4772727272727273,1511.8037493188285,1657.7487927985662,-145.9450434797377,7.0,8.0,-1.0,3.0,4.0,-1.0,2.0,1.0,1.0,5,3,2,1,1,0,2,2,0,3.0,3.0,0.0,0.02631578947368421,0.02631578947368421
2022/23,2022-10-19,Liverpool,West Ham,1,0,H,0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.7857142857142857,0.8043478260869565,1758.577767798557,1522.6198582209922,235.9579095775648,13.0,25.0,-12.0,2.0,4.0,-2.0,5.0,14.0,-9.0,3,3,0,1,0,1,1,0,1,3.0,1.0,2.0,0.02631578947368421,0.02631578947368421
2022/23,2022-10-19,Bournemouth,Southampton,0,1,A,2,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.4,0.495,1448.1116170808837,1450.4447312508678,-2.3331141699841282,10.0,10.0,0.0,6.0,8.0,-2.0,6.0,4.0,2.0,4,3,1,0,0,0,0,0,0,1.0,1.0,0.0,0.02631578947368421,0.02631578947368421
2022/23,2022-10-20,Leicester City,Leeds United,2,0,H,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.5,0.5985401459854015,1515.6504395519885,1505.0307617097064,10.619677842282044,14.0,16.0,-2.0,5.0,4.0,1.0,9.0,6.0,3.0,5,4,1,0,-1,1,0,-1,1,1.0,0.0,1.0,0.02631578947368421,0.02631578947368421
2022/23,2022-10-20,Fulham,Aston Villa,3,0,H,0,1.0,0.5,0.5,2.0,2.0,0.5,1.5,1.5,0.5,0.0,0.3372093023255814,1425.1968498250699,1495.6282752683837,-70.43142544331386,19.0,15.0,4.0,4.0,4.5,-0.5,5.0,5.5,-0.5,5,4,1,0,-1,1,0,-2,2,1.0,0.5,0.5,0.02631578947368421,0.05263157894736842
2022/23,2022-10-22,Everton,Crystal Palace,3,0,H,0,0.0,2.0,-2.0,0.0,1.5,1.0,0.5,-1.0,1.0,0.7857142857142857,0.5652173913043478,1473.7567231653702,1541.7881965200254,-68.03147335465519,2.5,11.0,-8.5,0.0,2.5,-2.5,1.5,3.0,-1.5,3,4,-1,-2,1,-3,-3,1,-4,0.0,2.0,-2.0,0.05263157894736842,0.05263157894736842
2022/23,2022-10-22,Manchester City,Brighton,3,1,H,0,0.0,0.5,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8237410071942446,1795.0289104578383,1551.3952702961735,243.63364016166474,16.0,20.0,-4.0,6.0,7.0,-1.0,6.0,10.0,-4.0,6,4,2,-1,0,-1,-1,-2,1,0.0,0.5,-0.5,0.02631578947368421,0.05263157894736842
2022/23,2022-10-22,Chelsea,Manchester United,1,1,D,1,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.6884057971014492,1653.7789526803083,1607.0306029330716,46.748349747236716,11.0,21.5,-10.5,4.5,6.0,-1.5,1.5,6.0,-4.5,3,3,0,0,1,-1,2,2,0,2.0,2.0,0.0,0.05263157894736842,0.05263157894736842
2022/23,2022-10-22,Nott'm Forest,Liverpool,1,0,H,0,0.6666666666666666,3.0,-2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,0.0,-0.6666666666666667,0.6666666666666666,0.45,0.3333333333333333,1457.7740254518746,1762.6681581116204,-304.89413265974576,6.333333333333333,17.5,-11.166666666666668,1.6666666666666667,4.5,-2.833333333333333,2.3333333333333335,6.5,-4.166666666666666,4,3,1,0,2,-2,-1,2,-3,0.6666666666666666,3.0,-2.3333333333333335,0.07894736842105263,0.05263157894736842
2022/23,2022-10-23,Aston Villa,Brentford,4,0,H,0,0.3333333333333333,2.0,-1.6666666666666667,0.3333333333333333,2.0,1.0,0.0,-0.6666666666666667,2.0,0.5,0.4146341463414634,1483.628415584064,1515.7735894370865,-32.14517385302247,14.0,7.5,6.5,5.0,4.0,1.0,6.0,4.0,2.0,3,4,-1,-2,0,-2,-5,2,-7,0.3333333333333333,2.0,-1.6666666666666667,0.07894736842105263,0.05263157894736842
2022/23,2022-10-23,Wolverhampton,Leicester City,0,4,A,2,1.5,2.0,-0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.75,0.5432098765432098,1488.3087272561233,1525.3448758074603,-37.036148551336964,9.5,9.5,0.0,3.0,3.0,0.0,3.5,5.5,-2.0,5,3,2,-1,1,-2,0,2,-2,1.5,2.0,-0.5,0.05263157894736842,0.05263157894736842
2022/23,2022-10-23,Southampton,Arsenal,1,1,D,1,2.0,3.0,-1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.4746376811594203,1460.3775798364002,1698.0278737747383,-237.6502939383381,9.5,9.0,0.5,5.5,4.0,1.5,3.5,3.0,0.5,4,7,-3,1,1,0,1,1,0,2.0,3.0,-1.0,0.05263157894736842,0.02631578947368421
2022/23,2022-10-23,Tottenham,Newcastle United,1,2,A,2,1.5,2.0,-0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5833333333333334,0.7355072463768116,1640.0541990806707,1577.5739863420995,62.480212738571254,15.0,12.5,2.5,4.5,3.0,1.5,5.0,6.0,-1.0,4,4,0,-1,1,-2,0,1,-1,1.5,2.0,-0.5,0.05263157894736842,0.05263157894736842
2022/23,2022-10-23,Leeds United,Fulham,2,3,A,2,0.0,2.0,-2.0,0.0,1.5,2.5,1.0,-2.5,0.5,1.0,0.5,1495.3363254542346,1437.1967095093896,58.13961594484499,15.0,18.5,-3.5,3.0,6.0,-3.0,7.5,7.0,0.5,3,3,0,-2,1,-3,-3,3,-6,0.0,2.0,-2.0,0.05263157894736842,0.05263157894736842
2022/23,2022-10-24,West Ham,Bournemouth,2,0,H,0,0.5,0.5,0.0,0.5,1.0,1.0,1.5,-0.5,-0.5,0.5,0.5471014492753623,1518.5294679079288,1438.1787684953513,80.35069941257757,16.5,12.5,4.0,3.5,4.5,-1.0,8.5,6.5,2.0,5,5,0,-1,-1,0,-1,-1,0,0.5,0.5,0.0,0.05263157894736842,0.05263157894736842
2022/23,2022-10-29,Fulham,Everton,0,0,D,1,2.3333333333333335,1.0,1.3333333333333335,2.6666666666666665,1.3333333333333333,1.0,1.0,1.6666666666666665,0.33333333333333326,0.5,0.3522727272727273,1448.8546554796737,1485.6901786588128,-36.835523179139045,16.0,4.666666666666667,11.333333333333332,5.666666666666667,2.0,3.666666666666667,6.666666666666667,2.0,4.666666666666667,6,7,-1,2,1,1,4,0,4,2.3333333333333335,1.0,1.3333333333333335,0.07894736842105263,0.07894736842105263
2022/23,2022-10-29,Brentford,Wolverhampton,1,1,D,1,1.3333333333333333,1.0,0.33333333333333326,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.0,-0.6666666666666667,0.0,0.4782608695652174,1504.8510079476955,1479.3706938760279,25.480314071667635,9.0,13.333333333333334,-4.333333333333334,3.6666666666666665,3.6666666666666665,0.0,4.666666666666667,5.333333333333333,-0.6666666666666661,6,6,0,-1,-2,1,-2,-4,2,1.3333333333333333,1.0,0.33333333333333326,0.07894736842105263,0.07894736842105263
2022/23,2022-10-29,Bournemouth,Tottenham,2,3,A,2,0.3333333333333333,1.0,-0.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,-0.33333333333333337,0.3333333333333335,0.4,0.4900990099009901,1430.4510798414126,1628.2750122507484,-197.82393240933584,10.0,15.666666666666666,-5.666666666666666,4.0,4.666666666666667,-0.666666666666667,4.333333333333333,5.333333333333333,-1.0,5,6,-1,-2,-2,0,-3,-1,-2,0.3333333333333333,1.0,-0.6666666666666667,0.07894736842105263,0.07894736842105263
2022/23,2022-10-29,Leicester City,Manchester City,0,1,A,2,2.3333333333333335,1.5,0.8333333333333335,2.0,0.0,1.5,1.0,0.5,-1.0,0.35714285714285715,0.6014492753623188,1534.2829091875558,1798.9774059364438,-264.694496748888,8.0,13.0,-5.0,3.3333333333333335,5.0,-1.6666666666666665,4.333333333333333,6.5,-2.166666666666667,6,7,-1,2,1,1,6,1,5,2.3333333333333335,1.5,0.8333333333333335,0.07894736842105263,0.05263157894736842
2022/23,2022-10-29,Brighton,Chelsea,4,1,H,0,0.3333333333333333,1.6666666666666667,-1.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,-0.6666666666666667,1.3333333333333335,0.2,0.48484848484848486,1547.446774817568,1652.4414886147833,-104.99471379721535,16.0,9.333333333333334,6.666666666666666,5.333333333333333,3.6666666666666665,1.6666666666666665,7.666666666666667,3.0,4.666666666666667,7,7,0,-1,0,-1,-4,2,-6,0.3333333333333333,1.6666666666666667,-1.3333333333333335,0.07894736842105263,0.07894736842105263
